stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone
152849,2258,Metsälä E,,64.986881,25.932656,4,,0,,Europe/Helsinki
101616,1409,Kiimingin kunnanraja E,,65.173287,25.587942,4,,0,,Europe/Helsinki
120452,1678,Pielikuja P,,65.07639,25.527101,2,,0,,Europe/Helsinki
98766,2907,Soso P,,64.827945,25.9264,4,,0,,Europe/Helsinki
120640,1909,Toppilan koulu E,,65.04054,25.440234,2,,0,,Europe/Helsinki
120639,1908,Toppilan koulu P,,65.04056,25.440467,2,,0,,Europe/Helsinki
120088,1286,Lastaajantie P,,65.214479,25.30162,3,,0,,Europe/Helsinki
98713,2507,Madekosken th P,,64.954334,25.662901,3,,0,,Europe/Helsinki
98739,2773,Malurintie E,,64.887557,25.822558,4,,0,,Europe/Helsinki
301594,3103,Haukiputaan YA ja lukio,,65.175157,25.36552,3,,0,,Europe/Helsinki
101690,1175,Tapio E,,65.319233,25.421675,4,,0,,Europe/Helsinki
120903,2249,Hiirihaukka E,,64.993715,25.519191,2,,0,,Europe/Helsinki
115888,2846,Kotilehto P,,64.855788,25.478912,4,,0,,Europe/Helsinki
121327,2979,Muhoksen linja-autoasema,,64.806491,25.990944,4,,0,,Europe/Helsinki
181287,3270,Kuovintie P,,64.94224,25.372985,3,,0,,Europe/Helsinki
121066,2460,Kuukkelipolku E,,64.963882,25.54898,2,,0,,Europe/Helsinki
301593,2768,Ketolanperäntie,,64.894887,25.546434,3,,0,,Europe/Helsinki
101526,1475,Hekkalansaarentie E,,65.140573,25.354113,3,,0,,Europe/Helsinki
150363,1287,Martinniemi th E,,65.213278,25.329803,3,,0,,Europe/Helsinki
98708,2419,Heikkilänsaari P,,64.9674,25.627775,2,,0,,Europe/Helsinki
101225,3071,Mäläskä P,,64.76484000000002,25.617849,4,,0,,Europe/Helsinki
120528,1754,Yliopiston puutarha E,,65.062752,25.467073,2,,0,,Europe/Helsinki
150140,2921,Pelto P,,64.829388,25.458302,4,,0,,Europe/Helsinki
120080,1273,Kalastajantie PP,,65.224676,25.310117,3,,0,,Europe/Helsinki
187989,1767,Meritaskila E,,65.061613,25.419663,2,,0,,Europe/Helsinki
120751,2040,Koskenniska P,,65.020352,25.493356,2,,0,,Europe/Helsinki
150380,1178,Valtarin koulu P,,65.320851,25.363012,4,,0,,Europe/Helsinki
101687,1184,Iin terveyskeskus E,,65.318962,25.404396,4,,0,,Europe/Helsinki
184139,3250,Rautatienkatu P,,65.009445,25.480269,1,,0,,Europe/Helsinki
120942,2305,Mäntyrinne E,,64.987152,25.56465,2,,0,,Europe/Helsinki
148024,2173,Saarela P,,65.002361,25.584719,2,,0,,Europe/Helsinki
150362,1284,Martinniemi th P,,65.214315,25.331063,3,,0,,Europe/Helsinki
121011,2393,Kaskiahontie P,,64.971755,25.585956,2,,0,,Europe/Helsinki
184247,1205,Mökkiperä E,,65.313288,25.46185,4,,0,,Europe/Helsinki
148500,1180,Rantakestilä E,,65.32064,25.32343,4,,0,,Europe/Helsinki
121091,2486,Kaakkurinojantie P,,64.96047,25.54222,2,,0,,Europe/Helsinki
120522,1748,Kukkonen P,,65.062472,25.495184,2,,0,,Europe/Helsinki
120731,2036,Kurkelankuja E,,65.020208,25.515685,2,,0,,Europe/Helsinki
120858,2196,OSAO PP,,65.000996,25.512575,2,,0,,Europe/Helsinki
148041,2992,Leppiniemi th P2,,64.80574300000002,26.01446,4,,0,,Europe/Helsinki
120446,1672,Itälahdentie P,,65.080208,25.397442,2,,0,,Europe/Helsinki
190224,2543,Karvolankuja P,,64.949783,25.39515,3,,0,,Europe/Helsinki
147999,2909,Ritokorpi E,,64.831042,25.583041,4,,0,,Europe/Helsinki
148255,2088,Loppula P,,65.00899200000002,25.818103,3,,0,,Europe/Helsinki
101707,1201,Pikkulaurila P,,65.312372,25.562626,4,,0,,Europe/Helsinki
150357,1269,Parkumäki P,,65.227536,25.353539,3,,0,,Europe/Helsinki
184262,3327,Vainiontie E,,65.195808,25.477237,4,,0,,Europe/Helsinki
120438,1664,Palosuontie E,,65.07887100000002,25.425359,2,,0,,Europe/Helsinki
120767,2075,Erkkola E,,65.016131,25.528959,2,,0,,Europe/Helsinki
120939,2302,Kolehmaisentie E,,64.985385,25.576887,2,,0,,Europe/Helsinki
150256,1728,Kivikankaankuja E,,65.06587500000002,25.517054,2,,0,,Europe/Helsinki
101042,9021,Pappilanpelto E,,64.80337900000002,25.420693,4,,0,,Europe/Helsinki
101650,1504,Kiimingin lukio E,,65.12935400000002,25.772022,3,,0,,Europe/Helsinki
189257,3334,Ylikylä E,,64.895218,25.554442,3,,0,,Europe/Helsinki
120576,1809,Välskärintie E,,65.050091,25.607125,2,,0,,Europe/Helsinki
98697,2166,Teuvo Pakkala E,,65.005534,25.490946,2,,0,,Europe/Helsinki
101623,1446,Kuivasjärven th P,,65.14886300000002,25.635846,3,,0,,Europe/Helsinki
304311,3090,Mutkalankaari P,,64.801615,25.42359,4,,0,,Europe/Helsinki
152758,1839,Rasilantie P,,65.044091,25.676456,3,,0,,Europe/Helsinki
120859,2197,Karjaportti E,,65.001079,25.491283,2,,0,,Europe/Helsinki
148078,1986,Hintan päiväkoti E,,65.026956,25.534985,2,,0,,Europe/Helsinki
98702,2344,Maikkulantien th E,,64.98028100000002,25.562879,2,,0,,Europe/Helsinki
98700,2262,Poikkimaantie P,,64.992733,25.534273,2,,0,,Europe/Helsinki
150384,1161,Iin Työväentalo P,,65.321889,25.380203,4,,0,,Europe/Helsinki
150390,1226,Hekkala P,,65.301405,25.622686,4,,0,,Europe/Helsinki
307164,2079,Raitalantie E,,65.01276944,25.56361944,2,,0,,Europe/Helsinki
120895,2238,Limingantulli E,,64.995879,25.464314,2,,0,,Europe/Helsinki
120774,2083,Heikinkatu P,,65.013611,25.484105,2,,0,,Europe/Helsinki
184143,3246,Kiviharjunkuja E,,65.008436,25.512861,1,,0,,Europe/Helsinki
120992,2368,Tahkokangas P,,64.975991,25.517756,2,,0,,Europe/Helsinki
120373,1593,Vaapukkatie P,,65.101376,25.40881,2,,0,,Europe/Helsinki
150079,2894,Niitynmaa th E,,64.83379100000002,25.670824,4,,0,,Europe/Helsinki
121064,2457,Punatulkunrinne P,,64.963038,25.560924,2,,0,,Europe/Helsinki
150139,2930,Pelto E,,64.828614,25.457145,4,,0,,Europe/Helsinki
189529,2704,Jauholantie P,,64.909845,25.777505,3,,0,,Europe/Helsinki
150158,2575,Pitkäkankaantie P2,,64.942396,25.397327,3,,0,,Europe/Helsinki
120526,1752,Tapiontie P,,65.06274000000002,25.478231,2,,0,,Europe/Helsinki
97710,1251,Praavan th P,,65.282684,25.369344,4,,0,,Europe/Helsinki
120503,1729,Poukamapolku P,,65.06672500000002,25.499663,2,,0,,Europe/Helsinki
101080,2397,Kelanmutka P,,64.974212,25.308192,3,,0,,Europe/Helsinki
120665,1954,Tokkatie P,,65.031194,25.554748,2,,0,,Europe/Helsinki
101031,2987,Rantakylän th P,,64.81413000000002,25.358082,4,,0,,Europe/Helsinki
120610,1860,Järvikioski P,,65.04390100000002,25.489797,2,,0,,Europe/Helsinki
189730,2822,Määttä Könö E,,64.858775,25.905347,4,,0,,Europe/Helsinki
98701,2263,Poikkimaantie E,,64.99258,25.534218,2,,0,,Europe/Helsinki
120533,1759,Varvikkokuja E,,65.060105,25.62392,2,,0,,Europe/Helsinki
120999,2377,Sutela P,,64.974281,25.501901,2,,0,,Europe/Helsinki
97714,1233,Liedes P,,65.30218600000002,25.375044,4,,0,,Europe/Helsinki
101510,1353,Törmäntie E,,65.189621,25.364864,3,,0,,Europe/Helsinki
120724,2026,Nokkalantie P,,65.023597,25.505629,2,,0,,Europe/Helsinki
148457,1307,Martinniementie E,,65.203371,25.336816,3,,0,,Europe/Helsinki
121295,2776,Kinnarinpalo E,,64.892026,25.55757,3,,0,,Europe/Helsinki
121247,2695,Kuunsilta E,,64.914254,25.559186,3,,0,,Europe/Helsinki
150040,3015,Taalintie E,,64.808194,25.439072,4,,0,,Europe/Helsinki
97677,3043,Riikola P,,64.788631,25.541766,4,,0,,Europe/Helsinki
148079,1974,Hintan päiväkoti P,,65.02709,25.534935,2,,0,,Europe/Helsinki
101523,1453,Luostarinvainio P,,65.147283,25.351565,3,,0,,Europe/Helsinki
190188,1911,Ylikiimingin kirkko P,,65.029026,26.124967,4,,0,,Europe/Helsinki
150145,2852,Oikotie th E,,64.854046,25.48753,4,,0,,Europe/Helsinki
148455,1315,Siipola P,,65.200802,25.339819,3,,0,,Europe/Helsinki
307213,1962,Kiulukangas P,,65.02734950980198,25.57407938605261,2,,0,,Europe/Helsinki
101046,2550,Kempeleenlahti P,,64.947661,25.482144,2,,0,,Europe/Helsinki
101076,2414,Heikola E,,64.971986,25.344913,3,,0,,Europe/Helsinki
189659,3280,Jukurintie E,,64.852632,25.534483,4,,0,,Europe/Helsinki
150192,2741,Zimmari P,,64.903708,25.544858,3,,0,,Europe/Helsinki
184157,3232,Veteraanikatu P,,65.018942,25.506632,1,,0,,Europe/Helsinki
101319,1951,Hillikkotie P,,65.024937,26.122046,4,,0,,Europe/Helsinki
148220,2891,Montta th E,,64.832047,25.990745,4,,0,,Europe/Helsinki
98780,2995,Nykäläntie P,,64.805377,26.002582,4,,0,,Europe/Helsinki
101609,1386,Taipaleenkylä E,,65.175867,25.551779,4,,0,,Europe/Helsinki
101083,2401,Ervastintörmä E,,64.975369,25.286956,3,,0,,Europe/Helsinki
101300,2855,Paavolankuja P,,64.848664,25.903966,4,,0,,Europe/Helsinki
120807,2122,Oulunsuun koulu E,,65.007593,25.52822,2,,0,,Europe/Helsinki
184234,1082,Hökkä E,,65.353362,25.810391,5,,0,,Europe/Helsinki
152627,1156,Iin linja-autoasema,,65.32449,25.378476,4,,0,,Europe/Helsinki
121095,2488,Höyhenkuja E,,64.95966900000002,25.535511,2,,0,,Europe/Helsinki
181285,3272,Automaatiotie E,,64.932223,25.383321,3,,0,,Europe/Helsinki
121022,2407,Hanhikaarentie E,,64.970756,25.599923,2,,0,,Europe/Helsinki
189733,2140,Anttilantie E,,65.004434,25.713725,3,,0,,Europe/Helsinki
148000,2936,Jokisilta P,,64.824371,25.590911,4,,0,,Europe/Helsinki
150371,1346,Onkamo th,,65.189446,25.46652,4,,0,,Europe/Helsinki
150070,2861,Bask P,,64.849946,25.635935,3,,0,,Europe/Helsinki
101543,1647,Leppiojantie P,,65.089289,25.407767,2,,0,,Europe/Helsinki
120591,1824,Kornetintie E,,65.045917,25.611675,2,,0,,Europe/Helsinki
120957,2324,Patamäen koulu P,,64.983359,25.582652,2,,0,,Europe/Helsinki
98503,1585,Jäälinjärvi P,,65.101516,25.692202,3,,0,,Europe/Helsinki
98502,1588,Jäälinjärvi E,,65.10064,25.690457,3,,0,,Europe/Helsinki
121113,2511,Metelinkangas PP,,64.956153,25.550308,2,,0,,Europe/Helsinki
101577,2586,Kuivalanperä P,,64.937782,25.514051,3,,0,,Europe/Helsinki
101086,2356,Pajuniemi E,,64.982373,25.270362,3,,0,,Europe/Helsinki
190216,2830,Tupos E,,64.863641,25.49064,4,,0,,Europe/Helsinki
101591,2728,Kempeleen paloasema P,,64.907551,25.526035,3,,0,,Europe/Helsinki
183950,3170,Ulkometsäntie P,,64.951368,25.552768,2,,0,,Europe/Helsinki
120818,2145,Kastellin kirkko E,,65.006094,25.540942,2,,0,,Europe/Helsinki
190815,3277,Kassinen th P,,64.95003800000002,26.014469,4,,0,,Europe/Helsinki
148441,1313,Aseman koulu P,,65.199224,25.395203,3,,0,,Europe/Helsinki
169623,2512,Kaakkurin koulu E,,64.955534,25.532879,2,,0,,Europe/Helsinki
121010,2392,Kaskiahontie E,,64.97155,25.587068,2,,0,,Europe/Helsinki
148168,2737,Ehtiäisentie P,,64.899816,25.844959,3,,0,,Europe/Helsinki
120424,1646,Kaijantie P,,65.088538,25.410577,2,,0,,Europe/Helsinki
150045,2744,Zeppelin P,,64.903762,25.540292,3,,0,,Europe/Helsinki
120907,2253,Nokela th E,,64.994519,25.487519,2,,0,,Europe/Helsinki
183965,3190,Metsokankaan koulu E,,64.943615,25.542418,2,,0,,Europe/Helsinki
148475,1530,Kellon liikekeskus E,,65.12856600000002,25.355453,3,,0,,Europe/Helsinki
148006,3028,Parras P,,64.800349,25.619861,4,,0,,Europe/Helsinki
120853,2191,Radiomastontie E,,65.001591,25.530077,2,,0,,Europe/Helsinki
185771,3300,Paulaharjuntie P,,65.031194,25.472557,2,,0,,Europe/Helsinki
150319,1390,Härkätie E,,65.177812,25.345036,3,,0,,Europe/Helsinki
101504,1280,Taatanperän th E,,65.215464,25.369552,3,,0,,Europe/Helsinki
101516,1423,Revontie E,,65.172061,25.349898,3,,0,,Europe/Helsinki
120401,1622,Vaunumiehenkuja P,,65.091416,25.422213,2,,0,,Europe/Helsinki
120546,1772,Teknologiantie E,,65.059668,25.457688,2,,0,,Europe/Helsinki
120661,1946,Karhitie E,,65.034599,25.481937,2,,0,,Europe/Helsinki
120625,1875,Isko P,,65.042441,25.476692,2,,0,,Europe/Helsinki
152770,1879,Vesala E,,65.034347,26.032182,4,,0,,Europe/Helsinki
101494,1257,Pitäjänraja E,,65.258557,25.356702,4,,0,,Europe/Helsinki
150225,2633,Sutelantie P,,64.927027,25.752937,3,,0,,Europe/Helsinki
185716,3289,Nuottasaarentie P,,64.99622,25.459991,1,,0,,Europe/Helsinki
190297,1561,Vaajatie E2,,65.117878,25.33486,3,,0,,Europe/Helsinki
120479,1705,Saikkosentie P,,65.070579,25.484161,2,,0,,Europe/Helsinki
307165,3087,Tyrnävän raja,,64.79589900000002,25.879711,4,,0,,Europe/Helsinki
190218,2831,Tupos liikenneympyrä P,,64.863609,25.483976,4,,0,,Europe/Helsinki
150092,3033,Matinolli P,,64.794628,25.684367,4,,0,,Europe/Helsinki
120714,2014,Merikoskenkatu E,,65.024828,25.469483,2,,0,,Europe/Helsinki
150370,1333,Allikontie E,,65.19285600000002,25.431896,4,,0,,Europe/Helsinki
101529,1523,Kello P,,65.12938,25.359323,3,,0,,Europe/Helsinki
101508,1337,Keiska E,,65.192212,25.364725,3,,0,,Europe/Helsinki
121078,2471,Kivitaskunkuja P,,64.961668,25.560278,2,,0,,Europe/Helsinki
184290,1254,Räinänperän th E,,65.27376700000002,25.364454,4,,0,,Europe/Helsinki
190217,2826,Tupos th P2,,64.863672,25.500785,4,,0,,Europe/Helsinki
148089,2103,Oulujoentie E,,65.009539,25.573501,2,,0,,Europe/Helsinki
148253,2158,Kontiokoski E,,65.00268,25.760944,3,,0,,Europe/Helsinki
307212,1959,Huurupolku E,,65.03056614336619,25.56998248044493,2,,0,,Europe/Helsinki
121167,2582,Raitakuja E,,64.942238,25.390228,3,,0,,Europe/Helsinki
101294,1913,Ukonkangas E,,65.02990800000002,26.114857,4,,0,,Europe/Helsinki
184236,1121,Naurua P,,65.331184,25.728488,5,,0,,Europe/Helsinki
187930,2931,Sallisentie E,,64.8291,25.244683,4,,0,,Europe/Helsinki
307211,1958,Huurupolku P,,65.03066759990872,25.57001525439689,2,,0,,Europe/Helsinki
150396,1244,Kumpu E,,65.293566,25.641553,4,,0,,Europe/Helsinki
190071,2973,Marjakangas E,,64.813473,25.704523,4,,0,,Europe/Helsinki
184152,3237,Raksilan marketit P,,65.010263,25.488389,1,,0,,Europe/Helsinki
121090,2483,Sadekuja E,,64.959166,25.552897,2,,0,,Europe/Helsinki
190200,1512,Kauppareitti P,,65.126797,25.778919,3,,0,,Europe/Helsinki
120779,2091,Hiukkavaarantie P,,65.01244,25.551477,2,,0,,Europe/Helsinki
98773,2943,Koivikko E,,64.815684,25.968387,4,,0,,Europe/Helsinki
307160,4002,Juoksupolku P,,64.99777796835087,25.61287319154162,2,,0,,Europe/Helsinki
101222,3076,Nipsinki E,,64.763694,25.588485,4,,0,,Europe/Helsinki
101626,1449,Rasi E,,65.147209,25.654351,3,,0,,Europe/Helsinki
120728,2033,Haapalehdontie E,,65.020734,25.554741,2,,0,,Europe/Helsinki
101695,1149,Myllytörmä P,,65.322244,25.458666,4,,0,,Europe/Helsinki
189720,2648,Välitalonkuja E,,64.922673,25.806241,3,,0,,Europe/Helsinki
101555,1800,Keulapuisto E,,65.055655,25.443515,2,,0,,Europe/Helsinki
152843,2226,Jylhänkylä P,,64.991466,25.869318,3,,0,,Europe/Helsinki
190184,3156,Aumaharju P,,65.02917600000002,26.013672,4,,0,,Europe/Helsinki
101261,1884,Jääkärintie P,,65.039448,25.700424,3,,0,,Europe/Helsinki
101606,1374,Pirttikoski E,,65.18097,25.527592,4,,0,,Europe/Helsinki
148460,1301,Vahtola P,,65.207616,25.328878,3,,0,,Europe/Helsinki
101576,2578,Jarva E,,64.940819,25.517183,2,,0,,Europe/Helsinki
98489,1768,Vesalanmäki P,,65.058151,25.618284,2,,0,,Europe/Helsinki
120551,1777,Tutkijantie E,,65.05913700000002,25.448815,2,,0,,Europe/Helsinki
121105,2501,Ropinakuja P,,64.957742,25.553144,2,,0,,Europe/Helsinki
148466,1288,Kurtintie E,,65.212547,25.310934,3,,0,,Europe/Helsinki
184258,1232,Leskelä E,,65.302523,25.561769,4,,0,,Europe/Helsinki
164370,3110,Rantakukantie E,,65.071534,25.453876,2,,0,,Europe/Helsinki
148429,1360,Pentintie E,,65.183663,25.493413,4,,0,,Europe/Helsinki
148440,1312,Torvelantie E,,65.199951,25.397744,3,,0,,Europe/Helsinki
148444,1318,Saarikankaantie E,,65.196587,25.383487,3,,0,,Europe/Helsinki
150065,2837,Hovimurto E,,64.859113,25.612566,3,,0,,Europe/Helsinki
97671,3061,Ketunmaan th P,,64.773578,25.548339,4,,0,,Europe/Helsinki
121194,2618,Kunnantalo E,,64.934566,25.41019,3,,0,,Europe/Helsinki
150376,1165,Haminan koulu E,,65.322701,25.373993,4,,0,,Europe/Helsinki
120563,1791,Pönkänkari E,,65.05855,25.427791,2,,0,,Europe/Helsinki
120880,2218,Karjasillan th E,,64.998537,25.491829,2,,0,,Europe/Helsinki
186025,3307,Musiikkikeskus P,,65.00373500000002,25.478919,2,,0,,Europe/Helsinki
120882,2220,Karjasillan kirkko E,,64.997061,25.490492,2,,0,,Europe/Helsinki
189728,2781,Sairaalantie P,,64.883803,25.866966,4,,0,,Europe/Helsinki
121007,2389,Hanhikaarentie P,,64.971113,25.599671,2,,0,,Europe/Helsinki
101730,1102,Karjalankylä P,,65.33873800000002,25.706521,5,,0,,Europe/Helsinki
101698,1142,Pakanen P,,65.323798,25.473771,4,,0,,Europe/Helsinki
98717,2547,Turkansaari th P,,64.945103,25.685111,3,,0,,Europe/Helsinki
120440,1666,Raamitie E,,65.078909,25.417063,2,,0,,Europe/Helsinki
120878,2216,Höyhtyänpuisto E,,64.997783,25.499864,2,,0,,Europe/Helsinki
190172,2620,Karhuojan th P,,64.933741,25.399304,3,,0,,Europe/Helsinki
184261,1222,Aalto E,,65.301756,25.699521,5,,0,,Europe/Helsinki
101292,1893,Tielaitos E,,65.031536,26.103576,4,,0,,Europe/Helsinki
171803,2382,Kaakkurin th P,,64.974764,25.488381,2,,0,,Europe/Helsinki
101301,2849,Laukka silta E2,,64.850325,25.913934,4,,0,,Europe/Helsinki
150398,1248,Mäntyläntie E,,65.291771,25.66859,5,,0,,Europe/Helsinki
307154,3292,Hallituskatu E,,65.011637,25.47852,1,,0,,Europe/Helsinki
98748,2811,Rova arola P,,64.866512,25.877061,4,,0,,Europe/Helsinki
101553,1766,Meritaskila P,,65.061748,25.41974,2,,0,,Europe/Helsinki
148209,3083,Ritolantie P,,64.834389,25.941861,4,,0,,Europe/Helsinki
120820,2149,OYS B2,,65.006993,25.520237,2,,0,,Europe/Helsinki
98735,2739,Hangas th P,,64.90118200000002,25.797628,3,,0,,Europe/Helsinki
101580,2616,Hakamaa E,,64.93389000000002,25.511497,3,,0,,Europe/Helsinki
150058,2813,Ketolanperä P,,64.869575,25.587953,3,,0,,Europe/Helsinki
171798,2426,Oulunlahden koulu E,,64.96826900000002,25.494677,2,,0,,Europe/Helsinki
120923,2282,Vesaisentie P,,64.990548,25.490562,2,,0,,Europe/Helsinki
101063,2690,Kempeleen yläaste E,,64.917148,25.476725,3,,0,,Europe/Helsinki
98741,2783,Viskaali th E,,64.885256,25.835642,4,,0,,Europe/Helsinki
120720,2023,Parkkisenkangas E,,65.022865,25.541384,2,,0,,Europe/Helsinki
120519,1745,Kukkonen E,,65.062598,25.495156,2,,0,,Europe/Helsinki
148490,1218,Partanen E,,65.309719,25.595225,4,,0,,Europe/Helsinki
115886,2839,Tupos Koulukeskus P,,64.859239,25.471609,4,,0,,Europe/Helsinki
97720,1162,Iin keskustan th E,,65.321703,25.37794,4,,0,,Europe/Helsinki
184123,3266,Limingantulli,,64.99499400000002,25.461991,1,,0,,Europe/Helsinki
183985,3198,Kuivasrannanaukio E,,65.076328,25.451599,2,,0,,Europe/Helsinki
186033,3315,Urpiaisentie E2,,65.070585,25.519747,2,,0,,Europe/Helsinki
186174,3318,Rita-aukio P,,65.08046667000002,25.45353333,2,,0,,Europe/Helsinki
148122,2526,Turkka P,,64.94967800000002,25.729558,3,,0,,Europe/Helsinki
307140,2090,Tervastie P,,65.010876,25.55574,2,,0,,Europe/Helsinki
120524,1750,Tuulikintie P,,65.062739,25.486945,2,,0,,Europe/Helsinki
171711,2774,Malurintie P,,64.887873,25.821573,4,,0,,Europe/Helsinki
120565,1793,Johdinkuja P,,65.054834,25.596319,2,,0,,Europe/Helsinki
120395,1616,Timolantie P,,65.09424300000002,25.420599,2,,0,,Europe/Helsinki
101234,3047,Haarankauppa E,,64.78284,25.690472,4,,0,,Europe/Helsinki
120769,2077,Pokkitörmä P,,65.01615,25.471847,2,,0,,Europe/Helsinki
101273,1915,Jumila E,,65.032031,25.957171,4,,0,,Europe/Helsinki
150064,2834,Hovimurto P,,64.859881,25.611177,3,,0,,Europe/Helsinki
101728,1104,Ylitalo E,,65.338475,25.697858,5,,0,,Europe/Helsinki
120572,1802,Oulunseläntie P,,65.056793,25.427916,2,,0,,Europe/Helsinki
191214,3098,Nuolikivi P,,64.844467,25.921315,4,,0,,Europe/Helsinki
148226,2863,Montan leirintäalue E,,64.842458,26.007658,4,,0,,Europe/Helsinki
150141,2911,Selkämaa th E,,64.83232,25.46159,4,,0,,Europe/Helsinki
148202,2844,Laukka silta P,,64.850908,25.915175,4,,0,,Europe/Helsinki
148085,2030,Myllyoja P,,65.019796,25.555152,2,,0,,Europe/Helsinki
120589,1822,Rantapellontie P,,65.051248,25.433001,2,,0,,Europe/Helsinki
120935,2296,Lintula,,64.98841400000002,25.50041,2,,0,,Europe/Helsinki
101656,1540,Paso E,,65.119372,25.803383,3,,0,,Europe/Helsinki
120646,1922,Veräjätie P,,65.037446,25.47513,2,,0,,Europe/Helsinki
101635,1486,Haipuskylä P,,65.134743,25.694296,3,,0,,Europe/Helsinki
101223,3075,Nipsinki P,,64.763678,25.59063,4,,0,,Europe/Helsinki
190295,1558,Apajatie E,,65.119957,25.339543,3,,0,,Europe/Helsinki
120943,2306,Kihokkipuisto P,,64.986709,25.4915,2,,0,,Europe/Helsinki
120509,1735,Kerttulanpuisto P,,65.064718,25.507151,2,,0,,Europe/Helsinki
101540,1589,Oravaisenkuja E,,65.10340100000002,25.400175,2,,0,,Europe/Helsinki
120414,1636,Laivakangas P2,,65.086255,25.684762,3,,0,,Europe/Helsinki
171810,1801,Keulapuisto P,,65.055879,25.443523,2,,0,,Europe/Helsinki
150387,1228,Kuopionharju P,,65.301919,25.617985,4,,0,,Europe/Helsinki
148004,2962,Ängeslevä th P,,64.816354,25.608345,4,,0,,Europe/Helsinki
121062,2455,Sanginsuun koulu E,,64.962589,25.676208,3,,0,,Europe/Helsinki
120573,1803,Oulunseläntie E,,65.056063,25.427662,2,,0,,Europe/Helsinki
240372,1806,Kaartintie P,,65.052716,25.601953,2,,0,,Europe/Helsinki
120568,1798,Pohjantie P,,65.055817,25.45483,2,,0,,Europe/Helsinki
101745,1066,Puolakka P,,65.364349,25.792118,5,,0,,Europe/Helsinki
120812,2128,Rautasaari E,,65.008676,25.476983,2,,0,,Europe/Helsinki
148454,1314,Siipola E,,65.20023500000002,25.340431,3,,0,,Europe/Helsinki
98750,2818,Männikkö P,,64.863171,25.886038,4,,0,,Europe/Helsinki
121273,2725,Kokkokaarto P,,64.90976000000002,25.548144,3,,0,,Europe/Helsinki
120805,2120,Kastellinpolku E,,65.00779,25.533723,2,,0,,Europe/Helsinki
150069,2851,Kälkäinen E,,64.852135,25.629098,3,,0,,Europe/Helsinki
152796,1929,Ylikiimingin kirkko E,,65.028741,26.126865,4,,0,,Europe/Helsinki
101269,1849,Lamu P,,65.04053500000002,25.888684,4,,0,,Europe/Helsinki
101633,1473,Tirinkylä P,,65.137045,25.687683,3,,0,,Europe/Helsinki
101677,1056,Leuvanjoen th E,,65.370811,25.833658,5,,0,,Europe/Helsinki
101722,1119,Koivuranta E,,65.332625,25.669917,5,,0,,Europe/Helsinki
148438,1320,Jokikylän th P,,65.19378500000002,25.450179,4,,0,,Europe/Helsinki
120416,1638,Ojatie P,,65.085036,25.67774,3,,0,,Europe/Helsinki
148048,2926,Perukka E,,64.821145,26.040515,4,,0,,Europe/Helsinki
169663,3091,Murron koulu E,,64.841695,25.669844,4,,0,,Europe/Helsinki
150360,1278,Häyrysenniemi th E,,65.219867,25.333386,3,,0,,Europe/Helsinki
101220,3079,Vaaranmaa E,,64.762162,25.565386,4,,0,,Europe/Helsinki
97725,1099,Virkkulan risteys E,,65.342809,25.368477,4,,0,,Europe/Helsinki
187931,2939,Hirvasniemi E,,64.825716,25.25293,4,,0,,Europe/Helsinki
120657,1938,Satamatie P,,65.03519,25.446003,2,,0,,Europe/Helsinki
150229,2662,Pikkarala koulu E,,64.918922,25.766439,3,,0,,Europe/Helsinki
120435,1661,Valkamantie P,,65.082368,25.399758,2,,0,,Europe/Helsinki
98500,1596,Jääli th E,,65.09462720596537,25.68211299128541,3,,0,,Europe/Helsinki
98752,2824,Kaupintie P,,64.85795,25.893255,4,,0,,Europe/Helsinki
101041,9020,Pappilanpelto P,,64.80444300000002,25.419384,4,,0,,Europe/Helsinki
120596,1829,Mustansuontie E,,65.047986,25.440202,2,,0,,Europe/Helsinki
150093,3032,Matinolli E,,64.794224,25.683397,4,,0,,Europe/Helsinki
120906,2252,Nokela th P,,64.994584,25.487727,2,,0,,Europe/Helsinki
150051,2790,Kerttula E,,64.886821,25.563866,3,,0,,Europe/Helsinki
148196,2823,Määttä Könö P,,64.85938,25.90469,4,,0,,Europe/Helsinki
190221,2622,Oulunsalo-talo P,,64.936602,25.398329,3,,0,,Europe/Helsinki
307156,4006,Suojuoksuntie P,,64.99762778,25.59725833,2,,0,,Europe/Helsinki
120920,2279,Viriänpuisto P,,64.989781,25.562835,2,,0,,Europe/Helsinki
120718,2019,Kaplastie E,,65.022238,25.559009,2,,0,,Europe/Helsinki
120583,1816,Suolamännyntie P,,65.053021,25.430135,2,,0,,Europe/Helsinki
101652,1513,Kauppareitti E,,65.126303,25.781066,3,,0,,Europe/Helsinki
184244,1190,Raasakka  P,,65.31573,25.512129,4,,0,,Europe/Helsinki
120946,2313,Maikkulantie P,,64.984763,25.565308,2,,0,,Europe/Helsinki
120408,1630,Kaarnalenkki E,,65.08472,25.714614,3,,0,,Europe/Helsinki
121037,2422,Kaiannontie P,,64.969097,25.529087,2,,0,,Europe/Helsinki
101029,2989,Leisu P,,64.814452,25.349913,4,,0,,Europe/Helsinki
189278,3341,Tyrnävän LA-as ,,64.764546,25.651217,4,,0,,Europe/Helsinki
120806,2121,Oulunsuun koulu P,,65.007738,25.528361,2,,0,,Europe/Helsinki
